,base,clouds,cod,coord,dt,id,main,name,rain,snow,sys,timezone,visibility,weather,wind
59,model,{'all': 100},200,"{'lon': -50.22, 'lat': -30.17}",1572928899,3466165,"{'temp': 294.46, 'pressure': 1004, 'humidity': 97, 'temp_min': 294.46, 'temp_max': 294.46, 'sea_level': 1004, 'grnd_level': 1004}",Cidreira,{'3h': 6.62},,"{'country': 'BR', 'sunrise': 1572942177, 'sunset': 1572990356}",-10800,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 4.53, 'deg': 20}"
60,model,{'all': 14},200,"{'lon': 122.95, 'lat': 10.68}",1572928900,1729564,"{'temp': 301.43, 'pressure': 1005, 'humidity': 77, 'temp_min': 301.43, 'temp_max': 301.43, 'sea_level': 1005, 'grnd_level': 982}",Bacolod,{'3h': 0.63},,"{'country': 'PH', 'sunrise': 1572903613, 'sunset': 1572945797}",28800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 5.18, 'deg': 228}"
61,model,{'all': 78},200,"{'lon': -69.36, 'lat': 77.48}",1572928900,3831208,"{'temp': 260.37, 'pressure': 1013, 'humidity': 82, 'temp_min': 260.37, 'temp_max': 260.37, 'sea_level': 1013, 'grnd_level': 972}",Qaanaaq,,,"{'country': 'GL', 'sunrise': 0, 'sunset': 0}",-14400,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.61, 'deg': 45}"
62,model,{'all': 100},200,"{'lon': 100.36, 'lat': -0.92}",1572928901,1633419,"{'temp': 299.04, 'pressure': 1010, 'humidity': 72, 'temp_min': 299.04, 'temp_max': 299.04, 'sea_level': 1010, 'grnd_level': 936}",Padang,{'3h': 0.13},,"{'country': 'ID', 'sunrise': 1572908259, 'sunset': 1572951995}",25200,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 2.55, 'deg': 248}"
63,model,{'all': 98},200,"{'lon': 152.44, 'lat': -3.66}",1572928902,2090021,"{'temp': 299.33, 'pressure': 1004, 'humidity': 87, 'temp_min': 299.33, 'temp_max': 299.33, 'sea_level': 1004, 'grnd_level': 1003}",Namatanai,{'3h': 4.13},,"{'country': 'PG', 'sunrise': 1572895577, 'sunset': 1572939678}",36000,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]","{'speed': 4.86, 'deg': 135}"
64,stations,{'all': 75},200,"{'lon': 17.74, 'lat': 53.95}",1572928902,3102488,"{'temp': 281.78, 'pressure': 990, 'humidity': 93, 'temp_min': 281.48, 'temp_max': 282.15}",Orlik,,,"{'type': 1, 'id': 1696, 'country': 'PL', 'sunrise': 1572933381, 'sunset': 1572966531}",3600,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.1, 'deg': 210}"
65,stations,{'all': 98},200,"{'lon': -1.35, 'lat': 60.4}",1572928903,2654970,"{'temp': 278.59, 'pressure': 1007, 'humidity': 75, 'temp_min': 278.15, 'temp_max': 279.15}",Brae,{'3h': 0.19},,"{'type': 1, 'id': 1447, 'country': 'GB', 'sunrise': 1572939521, 'sunset': 1572969554}",0,10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 7.2, 'deg': 40}"
66,stations,{'all': 75},200,"{'lon': 121.89, 'lat': -33.86}",1572928903,2071860,"{'temp': 294.15, 'pressure': 1022, 'humidity': 56, 'temp_min': 294.15, 'temp_max': 294.15}",Esperance,,,"{'type': 1, 'id': 9525, 'country': 'AU', 'sunrise': 1572900535, 'sunset': 1572949384}",28800,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 6.2, 'deg': 230}"
67,model,{'all': 100},200,"{'lon': 170.27, 'lat': 69.7}",1572928904,2122090,"{'temp': 261.86, 'pressure': 1027, 'humidity': 80, 'temp_min': 261.86, 'temp_max': 261.86, 'sea_level': 1027, 'grnd_level': 1025}",Pevek,,,"{'country': 'RU', 'sunrise': 1572902478, 'sunset': 1572924218}",43200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.19, 'deg': 142}"
68,stations,{'all': 20},200,"{'lon': 32.53, 'lat': 34.92}",1572928905,146639,"{'temp': 288.15, 'pressure': 1018, 'humidity': 67, 'temp_min': 288.15, 'temp_max': 288.15}",Lasa,,,"{'type': 1, 'id': 6374, 'country': 'CY', 'sunrise': 1572927240, 'sunset': 1572965573}",7200,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 4.1, 'deg': 20}"
69,stations,{'all': 75},200,"{'lon': -133.03, 'lat': 69.44}",1572928905,6170031,"{'temp': 264.15, 'pressure': 1034, 'humidity': 85, 'temp_min': 264.15, 'temp_max': 264.15}",Tuktoyaktuk,,,"{'type': 1, 'id': 942, 'country': 'CA', 'sunrise': 1572888636, 'sunset': 1572910843}",-25200,16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.6, 'deg': 240}"
70,model,{'all': 100},200,"{'lon': -134.97, 'lat': -23.12}",1572928906,4030556,"{'temp': 297.46, 'pressure': 1016, 'humidity': 89, 'temp_min': 297.46, 'temp_max': 297.46, 'sea_level': 1016, 'grnd_level': 1016}",Rikitea,,,"{'country': 'PF', 'sunrise': 1572876758, 'sunset': 1572923652}",-32400,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.19, 'deg': 296}"
71,stations,{'all': 34},200,"{'lon': 118.58, 'lat': -20.31}",1572928907,2063042,"{'temp': 314.15, 'pressure': 1011, 'humidity': 5, 'temp_min': 314.15, 'temp_max': 314.15}",Port Hedland,,,"{'type': 1, 'id': 9585, 'country': 'AU', 'sunrise': 1572902519, 'sunset': 1572948988}",28800,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 6.2, 'deg': 90}"
72,model,{'all': 69},200,"{'lon': 178.42, 'lat': 69.38}",1572928908,2123814,"{'temp': 264.17, 'pressure': 1028, 'humidity': 83, 'temp_min': 264.17, 'temp_max': 264.17, 'sea_level': 1028, 'grnd_level': 1027}",Leningradskiy,,,"{'country': 'RU', 'sunrise': 1572900286, 'sunset': 1572922498}",43200,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.21, 'deg': 298}"
73,model,{'all': 0},200,"{'lon': 26.7, 'lat': -23.08}",1572928908,933471,"{'temp': 295.51, 'pressure': 1020, 'humidity': 57, 'temp_min': 295.51, 'temp_max': 295.51, 'sea_level': 1020, 'grnd_level': 890}",Bonwapitse,,,"{'country': 'BW', 'sunrise': 1572924343, 'sunset': 1572971268}",7200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 8.77, 'deg': 56}"
74,stations,{'all': 1},200,"{'lon': -124.16, 'lat': 40.6}",1572928909,5563839,"{'temp': 281.64, 'pressure': 1017, 'humidity': 100, 'temp_min': 280.93, 'temp_max': 282.15}",Fortuna,{},,"{'type': 1, 'id': 4127, 'country': 'US', 'sunrise': 1572879006, 'sunset': 1572916216}",-28800,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.12, 'deg': 113}"
75,model,{'all': 100},200,"{'lon': -45.24, 'lat': 60.14}",1572928910,3421765,"{'temp': 275.29, 'pressure': 996, 'humidity': 96, 'temp_min': 275.29, 'temp_max': 275.29, 'sea_level': 996, 'grnd_level': 992}",Nanortalik,{'3h': 5.88},,"{'country': 'GL', 'sunrise': 1572949998, 'sunset': 1572980145}",-10800,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 6.59, 'deg': 151}"
76,model,{'all': 55},200,"{'lon': 135.31, 'lat': 54.72}",1572928910,2025256,"{'temp': 271.08, 'pressure': 1009, 'humidity': 58, 'temp_min': 271.08, 'temp_max': 271.08, 'sea_level': 1009, 'grnd_level': 981}",Chumikan,,,"{'country': 'RU', 'sunrise': 1572905280, 'sunset': 1572938197}",36000,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 0.92, 'deg': 21}"
77,stations,{'all': 75},200,"{'lon': -104.67, 'lat': 23.99}",1572928911,4011743,"{'temp': 290.15, 'pressure': 1024, 'humidity': 67, 'temp_min': 290.15, 'temp_max': 290.15}",Constitucion,,,"{'type': 1, 'id': 7113, 'country': 'MX', 'sunrise': 1572872792, 'sunset': 1572913074}",-21600,9656.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.5, 'deg': 150}"
78,model,{'all': 5},200,"{'lon': -52.96, 'lat': 5.38}",1572928912,3380290,"{'temp': 300.65, 'pressure': 1009, 'humidity': 80, 'temp_min': 300.65, 'temp_max': 300.65, 'sea_level': 1009, 'grnd_level': 1008}",Sinnamary,,,"{'country': 'GF', 'sunrise': 1572945479, 'sunset': 1572988370}",-10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 7.69, 'deg': 97}"
79,stations,{'all': 20},200,"{'lon': -97.06, 'lat': 47.91}",1572928912,5059429,"{'temp': 265.07, 'pressure': 1023, 'humidity': 72, 'temp_min': 264.15, 'temp_max': 266.15}",Grand Forks,,,"{'type': 1, 'id': 4202, 'country': 'US', 'sunrise': 1572873435, 'sunset': 1572908779}",-21600,16093.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 3.1, 'deg': 280}"
80,stations,{'all': 50},200,"{'lon': -56.22, 'lat': -34.68}",1572928913,3440963,"{'temp': 289.99, 'pressure': 1009, 'humidity': 93, 'temp_min': 289.15, 'temp_max': 290.93}",Progreso,,,"{'type': 1, 'id': 8713, 'country': 'UY', 'sunrise': 1572943170, 'sunset': 1572992244}",-10800,5000.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]","{'speed': 1.29, 'deg': 348}"
81,stations,{'all': 75},200,"{'lon': 27.91, 'lat': -33.02}",1572928914,1006984,"{'temp': 291.15, 'pressure': 1018, 'humidity': 88, 'temp_min': 291.15, 'temp_max': 291.15}",East London,,,"{'type': 1, 'id': 1912, 'country': 'ZA', 'sunrise': 1572923161, 'sunset': 1572971870}",7200,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 5.1, 'deg': 50}"
82,stations,{'all': 40},200,"{'lon': 147.33, 'lat': -42.88}",1572928618,2163355,"{'temp': 289.41, 'pressure': 1008, 'humidity': 29, 'temp_min': 288.15, 'temp_max': 290.37}",Hobart,,,"{'type': 1, 'id': 9545, 'country': 'AU', 'sunrise': 1572893388, 'sunset': 1572944319}",39600,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 5.7, 'deg': 270}"
83,stations,{'all': 40},200,"{'lon': 101.72, 'lat': 17.49}",1572928915,1609071,"{'temp': 301.15, 'pressure': 1013, 'humidity': 58, 'temp_min': 301.15, 'temp_max': 301.15}",Loei,,,"{'type': 1, 'id': 9290, 'country': 'TH', 'sunrise': 1572909186, 'sunset': 1572950414}",25200,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 2.1, 'deg': 170}"
84,model,{'all': 78},200,"{'lon': -28.7, 'lat': 38.52}",1572928916,3372707,"{'temp': 287.32, 'pressure': 1032, 'humidity': 72, 'temp_min': 287.32, 'temp_max': 287.32, 'sea_level': 1032, 'grnd_level': 1007}",Ribeira Grande,,,"{'country': 'PT', 'sunrise': 1572942316, 'sunset': 1572979888}",-3600,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.67, 'deg': 56}"
85,stations,{'all': 29},200,"{'lon': 10.7, 'lat': 63.83}",1572928916,7626384,"{'temp': 268.83, 'pressure': 1007, 'humidity': 78, 'temp_min': 264.15, 'temp_max': 271.48}",Hovd,,,"{'type': 1, 'id': 1676, 'country': 'NO', 'sunrise': 1572937780, 'sunset': 1572965511}",3600,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 2.6, 'deg': 150}"
86,stations,{'all': 0},200,"{'lon': 141.45, 'lat': -31.97}",1572928917,2173911,"{'temp': 294.15, 'pressure': 1020, 'humidity': 18, 'temp_min': 294.15, 'temp_max': 294.15}",Broken Hill,,,"{'type': 1, 'id': 9491, 'country': 'AU', 'sunrise': 1572896030, 'sunset': 1572944500}",37800,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.6, 'deg': 260}"
87,stations,{'all': 100},200,"{'lon': -169.92, 'lat': -19.06}",1572928907,4036284,"{'temp': 296.15, 'pressure': 1010, 'humidity': 73, 'temp_min': 296.15, 'temp_max': 296.15}",Alofi,,,"{'type': 1, 'id': 7306, 'country': 'NU', 'sunrise': 1572885461, 'sunset': 1572931726}",-39600,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.6, 'deg': 120}"
88,stations,{'all': 85},200,"{'lon': 115.35, 'lat': -33.64}",1572928918,2075265,"{'temp': 296.46, 'pressure': 1017, 'humidity': 42, 'temp_min': 295.93, 'temp_max': 297.04}",Busselton,,,"{'type': 3, 'id': 2011706, 'country': 'AU', 'sunrise': 1572902125, 'sunset': 1572950933}",28800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 7.32, 'deg': 244}"
89,model,{'all': 34},200,"{'lon': 24.73, 'lat': -34}",1572928919,986717,"{'temp': 293.25, 'pressure': 1013, 'humidity': 60, 'temp_min': 293.25, 'temp_max': 293.25, 'sea_level': 1013, 'grnd_level': 981}",Kruisfontein,,,"{'country': 'ZA', 'sunrise': 1572923824, 'sunset': 1572972732}",7200,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 3.99, 'deg': 6}"
90,stations,{'all': 90},200,"{'lon': -133.71, 'lat': 68.36}",1572928920,5983607,"{'temp': 265.15, 'pressure': 1035, 'humidity': 92, 'temp_min': 265.15, 'temp_max': 265.15}",Inuvik,,,"{'type': 1, 'id': 796, 'country': 'CA', 'sunrise': 1572888093, 'sunset': 1572911713}",-25200,24140.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]","{'speed': 1, 'deg': 270}"
91,stations,{'all': 90},200,"{'lon': -124.22, 'lat': 43.41}",1572928920,5742974,"{'temp': 280.63, 'pressure': 1020, 'humidity': 100, 'temp_min': 279.82, 'temp_max': 281.48}",North Bend,{},,"{'type': 1, 'id': 5239, 'country': 'US', 'sunrise': 1572879353, 'sunset': 1572915897}",-28800,805.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]","{'speed': 2.42, 'deg': 74}"
92,model,{'all': 20},200,"{'lon': 118.73, 'lat': -8.45}",1572928921,1648759,"{'temp': 304.65, 'pressure': 1008, 'humidity': 46, 'temp_min': 304.65, 'temp_max': 304.65, 'sea_level': 1008, 'grnd_level': 971}",Bima,,,"{'country': 'ID', 'sunrise': 1572903342, 'sunset': 1572948093}",28800,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 2.55, 'deg': 227}"
93,model,{'all': 100},200,"{'lon': 134.26, 'lat': 7.04}",1572928922,7671223,"{'temp': 300.21, 'pressure': 1005, 'humidity': 83, 'temp_min': 300.21, 'temp_max': 300.21, 'sea_level': 1005, 'grnd_level': 1004}",Kloulklubed,{'3h': 1.06},,"{'country': 'PW', 'sunrise': 1572900652, 'sunset': 1572943329}",32400,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 11.68, 'deg': 262}"
94,model,{'all': 81},200,"{'lon': -78.15, 'lat': -10.07}",1572928922,3939168,"{'temp': 289.11, 'pressure': 1014, 'humidity': 87, 'temp_min': 289.11, 'temp_max': 289.11, 'sea_level': 1014, 'grnd_level': 957}",Huarmey,,,"{'country': 'PE', 'sunrise': 1572864088, 'sunset': 1572909049}",-18000,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 0.9, 'deg': 255}"
95,stations,{'all': 1},200,"{'lon': -117.74, 'lat': 40.97}",1572928923,5710360,"{'temp': 277.7, 'pressure': 1023, 'humidity': 43, 'temp_min': 275.15, 'temp_max': 279.26}",Winnemucca,,,"{'type': 1, 'id': 6249, 'country': 'US', 'sunrise': 1572877506, 'sunset': 1572914634}",-28800,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.1, 'deg': 150}"
96,stations,{'all': 90},200,"{'lon': -155.08, 'lat': 19.71}",1572928925,5855927,"{'temp': 294.91, 'pressure': 1012, 'humidity': 74, 'temp_min': 287.04, 'temp_max': 300.15}",Hilo,,,"{'type': 1, 'id': 7881, 'country': 'US', 'sunrise': 1572884572, 'sunset': 1572925492}",-36000,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.6, 'deg': 140}"
97,model,{'all': 21},200,"{'lon': -67.52, 'lat': -46.43}",1572928726,3863379,"{'temp': 283.8, 'pressure': 999, 'humidity': 45, 'temp_min': 283.8, 'temp_max': 283.8, 'sea_level': 999, 'grnd_level': 987}",Mar del Plata,,,"{'country': 'AR', 'sunrise': 1572944394, 'sunset': 1572996444}",-10800,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 18.58, 'deg': 276}"
98,stations,{'all': 73},200,"{'lon': 17.98, 'lat': 53.8}",1572928927,3100984,"{'temp': 281.71, 'pressure': 989, 'humidity': 95, 'temp_min': 280.93, 'temp_max': 282.59}",Czersk,{'3h': 0.31},,"{'type': 3, 'id': 2000216, 'country': 'PL', 'sunrise': 1572933294, 'sunset': 1572966503}",3600,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.68, 'deg': 180, 'gust': 7.15}"
99,stations,{'all': 40},200,"{'lon': -110.23, 'lat': 23.45}",1572928927,3981432,"{'temp': 297.87, 'pressure': 1014, 'humidity': 69, 'temp_min': 295.93, 'temp_max': 298.71}",Todos Santos,,,"{'type': 1, 'id': 7165, 'country': 'MX', 'sunrise': 1572874085, 'sunset': 1572914450}",-25200,16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.1, 'deg': 270}"
100,stations,{'all': 22},200,"{'lon': 26.89, 'lat': -33.59}",1572928929,964432,"{'temp': 292.59, 'pressure': 1014, 'humidity': 88, 'temp_min': 292.59, 'temp_max': 292.59}",Port Alfred,,,"{'type': 3, 'id': 2011314, 'country': 'ZA', 'sunrise': 1572923348, 'sunset': 1572972172}",7200,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 3.58, 'deg': 84, 'gust': 6.71}"
101,model,{'all': 19},200,"{'lon': -60.63, 'lat': -9.17}",1572928930,3665202,"{'temp': 295.85, 'pressure': 1007, 'humidity': 94, 'temp_min': 295.85, 'temp_max': 295.85, 'sea_level': 1007, 'grnd_level': 990}",Aripuana,,,"{'country': 'BR', 'sunrise': 1572946334, 'sunset': 1572991197}",-14400,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 0.14, 'deg': 106}"
102,model,{'all': 100},200,"{'lon': -24.5, 'lat': 14.9}",1572928855,3374210,"{'temp': 300.17, 'pressure': 1014, 'humidity': 58, 'temp_min': 300.17, 'temp_max': 300.17, 'sea_level': 1014, 'grnd_level': 994}",Sao Filipe,,,"{'country': 'CV', 'sunrise': 1572939303, 'sunset': 1572980885}",-3600,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 7.17, 'deg': 64}"
103,stations,{'all': 75},200,"{'lon': -114.38, 'lat': 62.45}",1572928633,6185377,"{'temp': 263.91, 'pressure': 1024, 'humidity': 78, 'temp_min': 263.15, 'temp_max': 265.15}",Yellowknife,,,"{'type': 1, 'id': 1007, 'country': 'CA', 'sunrise': 1572880781, 'sunset': 1572909747}",-25200,24140.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]","{'speed': 7.2, 'deg': 310, 'gust': 10.8}"
104,model,{'all': 95},200,"{'lon': 7.07, 'lat': 5.43}",1572928932,2337542,"{'temp': 297.21, 'pressure': 1012, 'humidity': 94, 'temp_min': 297.21, 'temp_max': 297.21, 'sea_level': 1012, 'grnd_level': 1002}",Naze,,,"{'country': 'NG', 'sunrise': 1572931074, 'sunset': 1572973960}",3600,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 0.75, 'deg': 170}"
105,stations,{'all': 40},200,"{'lon': 147.06, 'lat': -42.78}",1572928933,2155415,"{'temp': 289.41, 'pressure': 1008, 'humidity': 29, 'temp_min': 288.15, 'temp_max': 290.37}",New Norfolk,,,"{'type': 1, 'id': 9545, 'country': 'AU', 'sunrise': 1572893467, 'sunset': 1572944370}",39600,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 5.7, 'deg': 270}"
106,stations,{'all': 100},200,"{'lon': 169.85, 'lat': -46.28}",1572928933,2208248,"{'temp': 286.48, 'pressure': 1006, 'humidity': 87, 'temp_min': 286.48, 'temp_max': 286.48}",Kaitangata,{'3h': 1.69},,"{'type': 3, 'id': 2000217, 'country': 'NZ', 'sunrise': 1572887505, 'sunset': 1572939392}",46800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 3.13, 'deg': 180, 'gust': 5.81}"
107,model,{'all': 100},200,"{'lon': 26.19, 'lat': 59.1}",1572928934,588365,"{'temp': 274.33, 'pressure': 996, 'humidity': 79, 'temp_min': 274.33, 'temp_max': 274.33, 'sea_level': 996, 'grnd_level': 984}",Vao,,,"{'country': 'EE', 'sunrise': 1572932534, 'sunset': 1572963322}",7200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 6.42, 'deg': 53}"
108,model,{'all': 100},200,"{'lon': 78.7, 'lat': 67.47}",1572928934,1489853,"{'temp': 262.52, 'pressure': 1008, 'humidity': 93, 'temp_min': 262.52, 'temp_max': 262.52, 'sea_level': 1008, 'grnd_level': 1006}",Tazovskiy,,{'3h': 1.31},"{'country': 'RU', 'sunrise': 1572923102, 'sunset': 1572947549}",18000,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]","{'speed': 11.33, 'deg': 151}"
109,stations,{'all': 40},200,"{'lon': 57.76, 'lat': -20.34}",1572928937,1106677,"{'temp': 299.21, 'pressure': 1020, 'humidity': 74, 'temp_min': 299.15, 'temp_max': 299.26}",Bambous Virieux,,,"{'type': 1, 'id': 2061, 'country': 'MU', 'sunrise': 1572917109, 'sunset': 1572963593}",14400,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 5.1, 'deg': 80}"
110,stations,{'all': 1},200,"{'lon': -82.53, 'lat': 33.19}",1572928938,4231997,"{'temp': 285.83, 'pressure': 1023, 'humidity': 93, 'temp_min': 284.15, 'temp_max': 288.15}",Avera,,,"{'type': 1, 'id': 4414, 'country': 'US', 'sunrise': 1572868252, 'sunset': 1572906987}",-18000,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.89, 'deg': 23}"
111,stations,{'all': 100},200,"{'lon': 145.59, 'lat': -38.6}",1572928938,2154826,"{'temp': 289.89, 'pressure': 1014, 'humidity': 59, 'temp_min': 287.04, 'temp_max': 291.48}",Wonthaggi,,,"{'type': 3, 'id': 2016079, 'country': 'AU', 'sunrise': 1572894337, 'sunset': 1572944205}",39600,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 1.61, 'deg': 294}"
112,model,{'all': 100},200,"{'lon': 47.59, 'lat': 60.74}",1572928939,537094,"{'temp': 270.96, 'pressure': 1005, 'humidity': 96, 'temp_min': 270.96, 'temp_max': 270.96, 'sea_level': 1005, 'grnd_level': 986}",Lalsk,,{'3h': 4.06},"{'country': 'RU', 'sunrise': 1572927855, 'sunset': 1572957728}",10800,,"[{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13d'}]","{'speed': 4.39, 'deg': 49}"
